,Latitude,Longitude,Airport,Water,Building,Green_Space,Railway_Station,Urban_Area
25300,51.52098281459491,-0.3261606405853398,0.0,0.0,1.0,0.0,0.0,1.0
25301,51.52097376838729,-0.3225473629319502,0.0,0.0,1.0,1.0,0.0,1.0
25302,51.52096461118549,-0.3189340867228444,0.0,0.0,1.0,0.0,0.0,1.0
25303,51.520955342989566,-0.315320811975634,0.0,1.0,1.0,1.0,0.0,1.0
25304,51.520945963799605,-0.3117075387079309,0.0,1.0,1.0,1.0,0.0,1.0
25305,51.52093647361569,-0.3080942669373466,0.0,0.0,1.0,1.0,0.0,1.0
25306,51.52092687243792,-0.304480996681493,0.0,0.0,1.0,0.0,0.0,1.0
25307,51.520917160266364,-0.3008677279579813,0.0,0.0,1.0,0.0,0.0,1.0
25308,51.5209073371011,-0.2972544607844235,0.0,0.0,1.0,1.0,0.0,1.0
25309,51.52089740294225,-0.2936411951784305,0.0,0.0,1.0,1.0,0.0,1.0
25310,51.52088735778987,-0.2900279311576142,0.0,0.0,1.0,1.0,0.0,1.0
25311,51.52087720164405,-0.2864146687395859,0.0,0.0,1.0,1.0,0.0,1.0
25312,51.520866934504895,-0.2828014079419566,0.0,0.0,1.0,1.0,0.0,1.0
25313,51.52085655637248,-0.2791881487823379,0.0,0.0,1.0,1.0,0.0,1.0
25314,51.52084606724692,-0.2755748912783407,0.0,0.0,1.0,1.0,0.0,1.0
25315,51.52083546712827,-0.2719616354475764,0.0,0.0,1.0,1.0,0.0,1.0
25316,51.520824756016665,-0.2683483813076558,0.0,0.0,1.0,1.0,0.0,1.0
25317,51.52081393391218,-0.2647351288761902,0.0,0.0,1.0,0.0,0.0,1.0
25318,51.52080300081492,-0.2611218781707902,0.0,0.0,1.0,1.0,0.0,1.0
25319,51.52079195672497,-0.257508629209067,0.0,0.0,1.0,1.0,0.0,1.0
25320,51.52078080164242,-0.2538953820086312,0.0,0.0,1.0,1.0,0.0,1.0
25321,51.5207695355674,-0.2502821365870938,0.0,0.0,1.0,1.0,0.0,1.0
25322,51.52075815849999,-0.2466688929620653,0.0,0.0,1.0,1.0,0.0,1.0
25323,51.52074667044028,-0.2430556511511567,0.0,0.0,0.0,1.0,0.0,1.0
25324,51.52073507138838,-0.2394424111719779,0.0,0.0,0.0,1.0,0.0,1.0
25325,51.5207233613444,-0.23582917304214,0.0,0.0,1.0,1.0,0.0,1.0
25326,51.52071154030844,-0.2322159367792532,0.0,0.0,1.0,1.0,0.0,1.0
25327,51.5206996082806,-0.2286027024009279,0.0,0.0,1.0,1.0,0.0,1.0
25328,51.52068756526101,-0.2249894699247744,0.0,0.0,1.0,1.0,0.0,1.0
25329,51.52067541124974,-0.2213762393684032,0.0,0.0,1.0,1.0,0.0,1.0
25330,51.52066314624691,-0.217763010749424,0.0,0.0,1.0,1.0,0.0,1.0
25331,51.52065077025264,-0.2141497840854471,0.0,0.0,1.0,1.0,0.0,1.0
25332,51.52063828326704,-0.2105365593940829,0.0,0.0,1.0,1.0,0.0,1.0
25333,51.5206256852902,-0.2069233366929409,0.0,0.0,1.0,1.0,0.0,1.0
25334,51.52061297632225,-0.2033101159996313,0.0,0.0,1.0,1.0,0.0,1.0
25335,51.52060015636329,-0.1996968973317636,0.0,1.0,1.0,1.0,1.0,1.0
25336,51.52058722541344,-0.1960836807069479,0.0,1.0,1.0,1.0,0.0,1.0
25337,51.52057418347282,-0.1924704661427936,0.0,0.0,1.0,1.0,0.0,1.0
25338,51.520561030541536,-0.1888572536569105,0.0,0.0,1.0,1.0,0.0,1.0
25339,51.52054776661972,-0.185244043266908,0.0,1.0,1.0,1.0,0.0,1.0
25340,51.52053439170747,-0.1816308349903957,0.0,1.0,1.0,1.0,0.0,1.0
25341,51.52052090580492,-0.178017628844983,0.0,1.0,1.0,1.0,0.0,1.0
25342,51.52050730891217,-0.174404424848279,0.0,0.0,1.0,1.0,0.0,1.0
25343,51.52049360102935,-0.1707912230178931,0.0,0.0,1.0,0.0,1.0,1.0
25344,51.52047978215658,-0.1671780233714345,0.0,0.0,1.0,1.0,1.0,1.0
25345,51.520465852294,-0.1635648259265123,0.0,0.0,1.0,0.0,0.0,1.0
25346,51.52045181144172,-0.1599516307007351,0.0,0.0,1.0,0.0,0.0,1.0
25347,51.52043765959984,-0.1563384377117124,0.0,0.0,1.0,1.0,0.0,1.0
25348,51.520423396768535,-0.1527252469770526,0.0,0.0,1.0,1.0,0.0,1.0
